Frequency (Hz);Power (dB);192000.0000;65536;2;60.0954;0;L+R
899.41;-116.67
902.34;-116.91
905.27;-117.14
908.20;-117.30
911.13;-117.30
914.06;-117.06
916.99;-116.91
919.92;-117.06
922.85;-117.22
925.78;-117.22
928.71;-117.14
931.64;-117.14
934.57;-117.38
937.50;-117.38
940.43;-117.30
943.36;-117.38
946.29;-117.53
949.22;-117.14
952.15;-117.22
955.08;-117.61
958.01;-116.91
960.94;-116.52
963.87;-117.46
966.80;-117.53
969.73;-117.69
972.66;-117.77
975.59;-117.69
978.52;-117.77
981.45;-117.69
984.38;-117.61
987.30;-117.77
990.23;-117.85
993.16;-117.85
996.09;-117.69
999.02;-117.38
1001.95;-117.61
1004.88;-118.00
1007.81;-117.92
1010.74;-118.00
1013.67;-116.44
1016.60;-114.95
1019.53;-117.06
1022.46;-117.92
1025.39;-118.00
1028.32;-118.08
1031.25;-118.00
1034.18;-118.00
1037.11;-118.08
1040.04;-118.00
1042.97;-117.92
1045.90;-117.22
1048.83;-117.14
1051.76;-117.92
1054.69;-118.16
1057.62;-118.16
1060.55;-118.16
1063.48;-118.16
1066.41;-118.08
1069.34;-118.08
1072.27;-118.08
1075.20;-118.32
1078.13;-118.32
1081.05;-118.16
1083.98;-118.00
1086.91;-118.24
1089.84;-118.39
1092.77;-118.55
1095.70;-118.63
1098.63;-118.39
1101.56;-118.32
1104.49;-118.39
1107.42;-118.63
1110.35;-118.47
1113.28;-118.55
1116.21;-118.63
1119.14;-118.32
1122.07;-118.47
1125.00;-118.63
1127.93;-118.63
1130.86;-118.63
1133.79;-118.55
1136.72;-118.47
1139.65;-118.55
1142.58;-118.71
1145.51;-118.78
1148.44;-118.32
1151.37;-117.85
1154.30;-118.55
1157.23;-118.55
1160.16;-118.63
1163.09;-118.71
1166.02;-118.86
1168.95;-118.63
1171.88;-118.63
1174.80;-118.78
1177.73;-118.78
1180.66;-118.86
1183.59;-118.55
1186.52;-117.92
1189.45;-118.55
1192.38;-118.78
1195.31;-118.86
1198.24;-118.39
1201.17;-118.16
1204.10;-118.86
1207.03;-118.86
1209.96;-118.78
1212.89;-118.86
1215.82;-119.02
1218.75;-119.02
1221.68;-118.94
1224.61;-119.10
1227.54;-118.94
1230.47;-118.78
1233.40;-118.94
1236.33;-119.02
1239.26;-118.94
1242.19;-118.94
1245.12;-118.86
1248.05;-118.94
1250.98;-118.94
1253.91;-118.86
1256.84;-118.78
1259.77;-118.86
1262.70;-119.10
1265.63;-119.02
1268.55;-119.10
1271.48;-119.25
1274.41;-119.33
1277.34;-119.25
1280.27;-119.25
1283.20;-119.02
1286.13;-118.78
1289.06;-119.17
1291.99;-119.33
1294.92;-119.17
1297.85;-119.17
1300.78;-118.94
1303.71;-119.10
1306.64;-119.25
1309.57;-119.10
1312.50;-118.94
1315.43;-118.71
1318.36;-100.89
1321.29;-93.47
1324.22;-97.76
1327.15;-118.00
1330.08;-119.17
1333.01;-119.33
1335.94;-119.17
1338.87;-119.33
1341.80;-119.41
1344.73;-119.41
1347.66;-119.10
1350.59;-118.86
1353.52;-119.33
1356.45;-119.17
1359.38;-119.17
1362.30;-119.41
1365.23;-119.41
1368.16;-119.33
1371.09;-119.57
1374.02;-119.49
1376.95;-119.33
1379.88;-119.49
1382.81;-119.49
1385.74;-119.25
1388.67;-119.41
1391.60;-119.41
1394.53;-119.41
1397.46;-119.33
1400.39;-119.41
1403.32;-119.80
1406.25;-119.57
1409.18;-119.33
1412.11;-119.49
1415.04;-119.64
1417.97;-119.72
1420.90;-119.33
1423.83;-119.33
1426.76;-119.41
1429.69;-119.72
1432.62;-119.64
1435.55;-119.64
1438.48;-119.64
1441.41;-119.41
1444.34;-119.57
1447.27;-119.80
1450.20;-119.57
1453.13;-119.17
1456.05;-116.36
1458.98;-117.69
1461.91;-119.57
1464.84;-119.64
1467.77;-119.72
1470.70;-119.72
1473.63;-119.64
1476.56;-119.96
1479.49;-119.80
1482.42;-119.64
1485.35;-119.64
1488.28;-119.72
1491.21;-119.41
1494.14;-119.33
1497.07;-119.41
1500.00;-119.57
1502.93;-119.80
1505.86;-119.64
1508.79;-119.64
1511.72;-119.88
1514.65;-120.11
1517.58;-120.11
1520.51;-120.11
1523.44;-120.19
1526.37;-119.96
1529.30;-119.80
1532.23;-119.72
1535.16;-119.96
1538.09;-119.96
1541.02;-119.96
1543.95;-119.80
1546.88;-119.72
1549.80;-119.96
1552.73;-120.19
1555.66;-120.11
1558.59;-120.11
1561.52;-120.11
1564.45;-120.03
1567.38;-119.88
1570.31;-119.88
1573.24;-120.19
1576.17;-120.03
1579.10;-119.96
1582.03;-120.19
1584.96;-120.11
1587.89;-120.03
1590.82;-119.80
1593.75;-119.72
1596.68;-119.88
1599.61;-120.11
1602.54;-120.35
1605.47;-120.35
1608.40;-120.11
1611.33;-120.27
1614.26;-120.19
1617.19;-120.11
1620.12;-120.11
1623.05;-119.41
1625.98;-115.11
1628.91;-115.97
1631.84;-119.88
1634.77;-120.11
1637.70;-119.96
1640.63;-120.03
1643.55;-120.03
1646.48;-119.96
1649.41;-120.11
1652.34;-120.27
1655.27;-119.96
1658.20;-119.64
1661.13;-119.57
1664.06;-120.42
1666.99;-120.11
1669.92;-120.11
1672.85;-120.19
1675.78;-120.11
1678.71;-119.96
1681.64;-120.19
1684.57;-120.35
1687.50;-120.27
1690.43;-120.19
1693.36;-120.19
1696.29;-120.03
1699.22;-120.11
1702.15;-120.19
1705.08;-119.96
1708.01;-119.96
1710.94;-120.27
1713.87;-120.35
1716.80;-120.27
1719.73;-120.11
1722.66;-120.11
1725.59;-119.64
1728.52;-119.72
1731.45;-120.35
1734.38;-120.27
1737.30;-120.35
1740.23;-120.42
1743.16;-120.03
1746.09;-119.57
1749.02;-119.88
1751.95;-118.78
1754.88;-113.39
1757.81;-98.00
1760.74;-84.17
1763.67;-84.17
1766.60;-97.92
1769.53;-113.24
